"","COMPANY","X","JOB_ID","JOB_FUNCTION","JOB_REGION","JOB_IMPRESSIONS","JOB_VIEWS","JOB_APPLICATIONS","HIRED_THREEMONTHS","EMPLOYED_ONEYEAR"
"659","Company_ABC","7/3/2018",5862,"Finance","Europe","70398","1021",128,0,0
"660","Company_ABC","7/4/2018",3384,"Operations","Asia Pacific","36533","1273",269,0,0
"661","Company_ABC","7/5/2018",2747,"Finance","Europe","12602","1391",264,0,0
"662","Company_ABC","7/6/2018",2481,"Sales","Europe","21441","1379",253,1,0
"663","Company_ABC","7/7/2018",1157,"Support","Europe","32421","1017",270,1,0
"664","Company_ABC","7/8/2018",3950,"IT","Europe","69356","n.a.",203,1,1
"665","Company_ABC","7/9/2018",4735,"Human Resources","Europe","69415","1368",231,1,1
"666","Company_ABC","7/10/2018",4367,"Finance","Asia Pacific","58933","1128",182,1,1
"667","Company_ABC","7/11/2018",5246,"Marketing","Europe","67578","1249",275,0,0
"668","Company_ABC","7/12/2018",3092,"Engineering","North America","15020","539",256,1,0
"669","Company_ABC","7/13/2018",2359,"Support","Asia Pacific","40722","1085",122,0,0
"670","Company_ABC","7/14/2018",6430,"IT","Europe","55654","1436",219,1,1
"671","Company_ABC","7/15/2018",6881,"Marketing","Latin America",NA,"556",246,1,0
"672","Company_ABC","7/16/2018",5052,"Support","North America","41213","954",155,1,0
"673","Company_ABC","7/17/2018",1957,"Finance","Latin America","70174","1462",257,0,0
"674","Company_ABC","7/18/2018",6238,"Finance","Latin America","60735","1173",220,0,0
"675","Company_ABC","7/19/2018",4439,"Marketing","Latin America","15425","741",131,1,0
"676","Company_ABC","8/2/2018",1267,"Support","Europe","25815","1004",230,1,0
"677","Company_ABC","8/3/2018",NA,"Human Resources","Europe","72706","1309",143,0,0
"678","Company_ABC","8/4/2018",4568,"Marketing","Europe","22691","1355",252,1,0
"679","Company_ABC","8/5/2018",1667,"Finance","Europe","37774","902",151,0,0
"680","Company_ABC","8/6/2018",2898,"Human Resources","Latin America","39849","789",277,1,0
"681","Company_ABC","8/7/2018",6454,"Marketing","Latin America","41670","1280",254,0,0
"682","Company_ABC","8/8/2018",4272,"Sales","Europe","62174","926",297,0,0
"683","Company_ABC","8/9/2018",3024,"Human Resources","Asia Pacific","65052","544",173,1,1
"684","Company_ABC","8/10/2018",1527,"Engineering","Asia Pacific","30693","1456",200,0,0
"685","Company_ABC","8/11/2018",5106,"Support","North America","61855","1237",232,0,0
"686","Company_ABC","8/12/2018",3686,"Operations","North America","77752","1213",257,0,0
"687","Company_ABC","8/13/2018",1012,"Engineering","Asia Pacific","23208","735",144,0,0
"688","Company_ABC","8/14/2018",5404,"Marketing","Asia Pacific","11961","807",157,0,0
"689","Company_ABC","8/15/2018",3646,"Operations","North America","28891","802",282,0,0
"690","Company_ABC","8/16/2018",3490,"Human Resources","North America","21599","1364",273,1,0
"691","Company_ABC","8/17/2018",4114,"Human Resources","Latin America","14294","n.a.",205,1,0
"692","Company_ABC","8/18/2018",1975,"Engineering","Asia Pacific","51191","1211",239,1,1
"693","Company_ABC","8/19/2018",6438,NA,"Latin America","68707","1155",138,1,1
"694","Company_ABC","8/20/2018",4249,"IT","Latin America","38392","872",269,1,0
"695","Company_ABC","8/21/2018",3610,"Sales","Latin America","61800","799",234,1,1
"696","Company_ABC","8/22/2018",5207,"Support","Asia Pacific","61779","1295",213,0,0
"697","Company_ABC","8/23/2018",5529,"Operations","Europe","38005","1091",210,1,0
"698","Company_ABC","8/24/2018",3506,"Marketing","Latin America","38327","1483",206,1,0
"699","Company_ABC","8/25/2018",4333,"Operations","Latin America","42132","629",119,1,0
"700","Company_ABC","8/26/2018",5708,"Human Resources","Asia Pacific","77917","942",144,0,0
"701","Company_ABC","8/27/2018",5975,"IT","Europe","76356","1440",111,0,0
"702","Company_ABC","8/28/2018",3585,"Operations","Asia","74077","1018",107,0,0
"703","Company_ABC","8/29/2018",3944,"Support","Asia Pacific","64251","871",193,1,1
"704","Company_ABC","8/30/2018",2786,"Marketing","Asia","29563","530",296,0,0
"705","Company_ABC","8/31/2018",NA,"Marketing","North America","45106","1240",227,1,1
"706","Company_ABC","9/1/2018",4556,"Marketing","Asia Pacific","58794","1130",210,0,0
"707","Company_ABC","8/2/2018",2672,"Human Resources","Latin America","61284","849",176,1,1
"708","Company_ABC","8/3/2018",2587,"Engineering","Latin America","64430","1346",250,1,1
"709","Company_ABC","8/4/2018",5880,"IT","Latin America","22011","765",184,0,0
"710","Company_ABC","8/5/2018",4681,"Engineering","Asia Pacific","21518","1148",248,1,0
"711","Company_ABC","8/6/2018",5869,"Sales","Europe","10502","1217",286,1,0
"712","Company_ABC","8/7/2018",2134,"Finance","Latin America","34001","704",187,0,0
"713","Company_ABC","8/8/2018",1733,"Finance","Europe","45098","1371",204,0,0
"714","Company_ABC","8/9/2018",1296,"Finance","North America","48358","1249",228,1,1
"715","Company_ABC","8/10/2018",3259,"Support","Asia Pacific","43549","1261",126,0,0
"716","Company_ABC","8/11/2018",1530,"Support","Asia Pacific","15476","n.a.",123,1,0
"717","Company_ABC","8/12/2018",4662,"Support","Europe","24396","1052",258,1,0
"718","Company_ABC","8/13/2018",6143,"Human Resources","Europe","65847","576",282,0,0
"719","Company_ABC","8/14/2018",5495,"Marketing","Europe","15266","803",200,0,0
"720","Company_ABC","8/15/2018",1986,"Finance","Latin America","49241","869",215,0,0
"721","Company_ABC","8/16/2018",6856,"Finance","North America","64658","1328",296,0,0
"722","Company_ABC","8/17/2018",4947,"Human Resources","Latin America","26392","1298",248,1,0
"723","Company_ABC","8/18/2018",6886,"Human Resources","North America","15699","656",145,0,0
"724","Company_ABC","8/19/2018",1691,"Support","Latin America","18220","1482",171,0,0
"725","Company_ABC","8/20/2018",6728,"Operations","Europe","45778","978",277,1,1
"726","Company_ABC","8/21/2018",2119,"Finance","Asia","16899","1271",125,0,0
"727","Company_ABC","8/22/2018",5700,"Sales","Europe","51984","919",237,1,1
"728","Company_ABC","8/23/2018",1321,"Operations","Asia Pacific","77864","1007",167,1,1
"729","Company_ABC","8/24/2018",6142,"Marketing","Europe","57557","854",146,0,0
"730","Company_ABC","8/25/2018",4483,"Support","Asia Pacific","72870","1290",227,1,1
"731","Company_ABC","8/26/2018",1741,"Engineering","Europe","76099","647",267,1,0
"732","Company_ABC","8/27/2018",6241,"Support","Europe","37735","1239",107,0,0
"733","Company_ABC","8/28/2018",3663,"IT","Asia Pacific","16676","518",129,0,0
"734","Company_ABC","8/29/2018",5289,"Sales","Asia","72307","1419",111,0,0
"735","Company_ABC","8/30/2018",6145,"Finance","Asia Pacific","71641","778",205,0,0
"736","Company_ABC","8/31/2018",6962,"Finance","Asia Pacific","46725","565",144,1,1
"737","Company_ABC","9/1/2018",6659,"Sales","Latin America","21777","1020",219,1,0
"738","Company_ABC","9/2/2018",3920,"Engineering","North America","79833","879",147,0,0
"739","Company_ABC","9/3/2018",6590,"Marketing","Asia Pacific","63912","838",172,1,1
"740","Company_ABC","9/4/2018",NA,"Human Resources","Europe","40025","1252",163,1,0
"741","Company_ABC","9/5/2018",6032,"Finance","North America",NA,"n.a.",196,0,0
"742","Company_ABC","9/6/2018",5448,"Sales","Europe","46110","1185",244,0,0
"743","Company_ABC","9/7/2018",4085,"Sales","Latin America","70658","955",122,1,0
"744","Company_ABC","9/8/2018",4997,"Support","North America","63688","602",165,1,1
"745","Company_ABC","9/9/2018",2017,"Marketing","North America","17651","1046",298,1,0
"746","Company_ABC","9/10/2018",3400,"Marketing","Latin America","54842","973",189,1,1
"747","Company_ABC","9/11/2018",4736,"Sales","Latin America","65595","n.a.",137,0,0
"748","Company_ABC","9/12/2018",2772,"IT","Latin America","77302","1394",132,0,0
"749","Company_ABC","9/13/2018",2667,"Support","Asia Pacific","20720","1474",231,0,0
"750","Company_ABC","9/14/2018",3662,"IT","North America","62080","625",139,0,0
"751","Company_ABC","9/15/2018",2665,NA,"Europe","29845","903",181,1,0
"752","Company_ABC","9/16/2018",1400,"Human Resources","Asia Pacific","32345","1314",212,1,0
"753","Company_ABC","9/17/2018",4297,"Support","Europe","54945","1348",133,1,1
"754","Company_ABC","9/18/2018",3385,"IT","Europe","32285","1193",129,0,0
"755","Company_ABC","9/19/2018",5944,"IT","Latin America","27571","671",NA,0,0
"756","Company_ABC","9/20/2018",3190,"Human Resources","North America","22627","n.a.",104,0,0
"757","Company_ABC","9/21/2018",4379,"Operations","Europe","74911","1390",195,1,0
"758","Company_ABC","9/22/2018",6100,"Sales","Asia Pacific","61152","1240",113,1,1
"759","Company_ABC","9/23/2018",5027,"Support","Latin America","13718","504",259,1,0
"760","Company_ABC","9/24/2018",4052,"Human Resources","Europe","55654","779",271,1,1
"761","Company_ABC","9/25/2018",1676,"Engineering","Europe","51684","709",247,0,0
"762","Company_ABC","9/26/2018",1192,"Operations","Asia Pacific","60010","1449",299,1,0
"763","Company_ABC","9/27/2018",2563,"Support","Asia Pacific","11152","1078",137,0,0
"764","Company_ABC","9/28/2018",4754,"Human Resources","Latin America","22254","1094",135,1,0
"765","Company_ABC","9/29/2018",5611,"Finance","Latin America","57776","1381",201,1,1
"766","Company_ABC","9/30/2018",1440,"Operations","Europe","28554","1421",116,1,0
"767","Company_ABC","10/1/2018",5746,"Finance","Europe","25563","1193",115,0,0
"768","Company_ABC","9/2/2018",1258,"Marketing","Latin America","22312","842",237,0,0
"769","Company_ABC","9/3/2018",6118,"IT","North America","68733","971",287,1,1
"770","Company_ABC","9/4/2018",2181,"Sales","Asia Pacific","45981","1370",227,0,0
"771","Company_ABC","9/5/2018",1762,"Finance","Asia Pacific","17339","1091",276,1,0
"772","Company_ABC","9/6/2018",3236,"Sales","Latin America","75261","1202",197,0,0
"773","Company_ABC","9/7/2018",1368,"Sales","North America","24638","1138",114,0,0
"774","Company_ABC","9/8/2018",2519,NA,"Latin America","50948","638",220,0,0
"775","Company_ABC","9/9/2018",3786,"Marketing","Europe","48522","919",250,0,0
"776","Company_ABC","9/10/2018",3041,"Marketing","North America","18595","1493",263,0,0
"777","Company_ABC","9/11/2018",6681,"Finance","North America","72383","833",202,0,0
"778","Company_ABC","9/12/2018",5775,"Support","Latin America","15454","1417",198,1,0
"779","Company_ABC","9/13/2018",5093,"Marketing","Europe","33216","561",103,1,0
"780","Company_ABC","9/14/2018",1967,"Operations","Latin America","77594","706",188,0,0
"781","Company_ABC","9/15/2018",2902,"Sales","Asia Pacific","37883","1041",122,0,0
"782","Company_ABC","9/16/2018",6595,"IT","Europe","17905","970",NA,0,0
"783","Company_ABC","9/17/2018",4808,"Sales","Latin America","18636","n.a.",200,1,0
"784","Company_ABC","9/18/2018",5133,"Human Resources","Asia Pacific","30939","924",149,1,0
"785","Company_ABC","9/19/2018",3374,NA,"North America","22330","1423",266,1,0
"786","Company_ABC","9/20/2018",3893,"Operations","Latin America","60224","683",262,1,1
"787","Company_ABC","9/21/2018",5529,"Finance","North America","21404","918",205,1,0
"788","Company_ABC","9/22/2018",1670,"Sales","Latin America","38127","1498",239,1,0
"789","Company_ABC","9/23/2018",3760,"Finance","Asia Pacific","10878","1107",208,0,0
"790","Company_ABC","9/24/2018",1317,"Sales","North America","52854","1266",257,0,0
"791","Company_ABC","9/25/2018",5934,"Support","Asia Pacific","62877","1383",195,0,0
"792","Company_ABC","9/26/2018",1435,"Operations","North America","72069","1258",209,0,0
"793","Company_ABC","9/27/2018",1311,"Marketing","Europe","60997","1035",176,1,1
"794","Company_ABC","9/28/2018",3873,"Human Resources","Europe","11615","1310",127,0,0
"795","Company_ABC","9/29/2018",3261,"Operations","Europe","39980","659",140,1,0
"796","Company_ABC","9/30/2018",6721,"Support","Asia Pacific","15591","838",235,1,0
"797","Company_ABC","10/1/2018",6871,NA,"Asia Pacific","66184","1378",178,1,0
"798","Company_ABC","9/2/2018",4756,"Operations","Latin America","26139","844",240,1,0
"799","Company_ABC","9/3/2018",2618,"Engineering","North America","78177","702",257,0,0
"800","Company_ABC","9/4/2018",1521,"Human Resources","Asia Pacific","66164","1404",145,0,0
"801","Company_ABC","9/5/2018",2414,"Finance","Asia Pacific","15873","889",188,1,0
"802","Company_ABC","9/6/2018",2376,"Engineering","Europe","11628","1331",271,0,0
"803","Company_ABC","9/7/2018",3096,"IT","North America","56685","n.a.",165,0,0
"804","Company_ABC","9/8/2018",3785,"Engineering","Asia Pacific","64734","n.a.",285,1,1
"805","Company_ABC","9/9/2018",5961,"Support","North America","36960","1211",276,0,0
"806","Company_ABC","9/10/2018",6554,"Human Resources","Europe","43517","1113",288,1,0
"807","Company_ABC","9/11/2018",4017,"Operations","Latin America","79134","1106",180,1,0
"808","Company_ABC","9/12/2018",2867,"Support","Europe","30633","563",131,1,0
"809","Company_ABC","9/13/2018",3538,"Finance","Asia Pacific","16297","1417",259,1,0
"810","Company_ABC","9/14/2018",6060,"Support","Europe","20803","599",196,1,0
"811","Company_ABC","9/15/2018",5693,"Operations","Latin America","44499","877",186,1,0
"812","Company_ABC","9/16/2018",3774,"Marketing","Latin America","55577","1492",277,1,1
"813","Company_ABC","9/17/2018",6473,"Support","North America","46141","1177",221,1,1
"814","Company_ABC","9/18/2018",2000,"Sales","Latin America","65199","1310",170,1,1
"815","Company_ABC","9/19/2018",1440,"Sales","Europe","22974","1301",200,0,0
"816","Company_ABC","9/20/2018",1477,"IT","Latin America","29521","1257",276,1,0
"817","Company_ABC","9/21/2018",5680,"Finance","Europe","45309","1021",144,0,0
"818","Company_ABC","9/22/2018",2564,"Marketing","Asia Pacific","15904","773",267,0,0
"819","Company_ABC","9/23/2018",4296,"Support","Latin America","39378","660",171,0,0
"820","Company_ABC","9/24/2018",1661,"Finance","Europe","36406","549",257,1,0
"821","Company_ABC","9/25/2018",1056,"Human Resources","North America","21082","1358",109,1,0
"822","Company_ABC","9/26/2018",5067,"Engineering","Europe","71179","697",175,0,0
"823","Company_ABC","9/27/2018",4203,"Marketing","Asia Pacific","23657","927",127,0,0
"824","Company_ABC","9/28/2018",5068,"Operations","Asia Pacific",NA,"718",198,0,0
"825","Company_ABC","9/29/2018",5877,"Sales","North America","77412","1383",157,0,0
"826","Company_ABC","9/30/2018",2856,"Marketing","Europe","42858","1117",188,0,0
"827","Company_ABC","10/1/2018",4285,"Finance","Asia Pacific","35172","1465",150,0,0
"828","Company_ABC","9/2/2018",3502,"Finance","Europe","64026","1192",253,1,1
"829","Company_ABC","9/3/2018",4656,"Marketing","Europe","30438","659",212,1,0
"830","Company_ABC","9/4/2018",4437,"IT","North America","24210","772",129,0,0
"831","Company_ABC","9/5/2018",4130,NA,"Europe","76160","996",213,1,0
"832","Company_ABC","9/6/2018",3771,"IT","Asia Pacific",NA,"n.a.",220,1,0
"833","Company_ABC","9/7/2018",3601,"Sales","Asia Pacific","58638","502",269,0,0
"834","Company_ABC","9/8/2018",2077,"Operations","Latin America","28898","515",198,1,0
"835","Company_ABC","9/9/2018",5605,"Engineering","North America",NA,"596",289,0,0
"836","Company_ABC","9/10/2018",5750,"Sales","Asia Pacific","39035","686",178,1,0
"837","Company_ABC","9/11/2018",5219,"IT","Asia Pacific","49073","666",128,1,1
"838","Company_ABC","9/12/2018",1306,"Marketing","Latin America","15982","1143",134,0,0
"839","Company_ABC","9/13/2018",1648,"Finance","Asia Pacific","75342","1182",149,1,0
"840","Company_ABC","9/14/2018",3114,"Finance","North America","14948","702",272,0,0
"841","Company_ABC","9/15/2018",1828,"Engineering","North America","20903","900",279,0,0
"842","Company_ABC","9/16/2018",5144,"Sales","Latin America","65966","766",215,0,0
"843","Company_ABC","9/17/2018",6075,"Operations","Latin America","26375","1296",217,1,0
"844","Company_ABC","9/18/2018",2833,"Support","Latin America","54886","817",205,0,0
"845","Company_ABC","9/19/2018",4880,"Operations","Europe","30222","1226",291,1,0
"846","Company_ABC","9/20/2018",1007,"Marketing","Latin America","11923","1045",210,0,0
"847","Company_ABC","9/21/2018",5526,"Marketing","North America","63807","1272",250,1,0
"848","Company_ABC","9/22/2018",1919,"Sales","North America",NA,"1177",267,0,0
"849","Company_ABC","9/23/2018",4112,"Support","Latin America","10030","1364",229,0,0
"850","Company_ABC","9/24/2018",6279,"Operations","Europe","10313","965",179,1,0
"851","Company_ABC","9/25/2018",6157,"Operations","Latin America","36088","n.a.",235,0,0
"852","Company_ABC","9/26/2018",1682,"Support","Latin America","19484","867",281,1,0
"853","Company_ABC","9/27/2018",3675,"IT","Europe","45378","1042",283,0,0
"854","Company_ABC","9/28/2018",2994,"Operations","North America","77073","1032",109,0,0
"855","Company_ABC","9/29/2018",5246,"Operations","North America","66431","783",101,0,0
"856","Company_ABC","9/30/2018",3948,"Marketing","Asia Pacific","66421","1083",298,0,0
"857","Company_ABC","10/1/2018",4073,"Human Resources","North America","24332","1478",140,0,0
"858","Company_ABC","9/2/2018",2873,NA,"Europe","64626","898",202,0,0
"859","Company_ABC","9/3/2018",5683,"Finance","North America",NA,"936",286,0,0
"860","Company_ABC","9/4/2018",3709,"Support","Asia Pacific","20588","1001",269,0,0
"861","Company_ABC","9/5/2018",2392,"Engineering","Latin America","49108","742",285,0,0
"862","Company_ABC","9/6/2018",1439,"Marketing","Europe","28797","681",266,1,0
"863","Company_ABC","10/2/2018",4205,"Support","Latin America","79508","608",167,0,0
"864","Company_ABC","10/3/2018",2841,"Human Resources","Europe",NA,"1309",184,0,0
"865","Company_ABC","10/4/2018",6760,"Engineering","Latin America","44620","1140",297,1,0
"866","Company_ABC","10/5/2018",1952,"Marketing","Latin America","73601","1089",217,1,1
"867","Company_ABC","10/6/2018",1655,"Operations","North America","14293","582",282,1,0
"868","Company_ABC","10/7/2018",3915,"Sales","Asia Pacific","37941","567",NA,1,0
"869","Company_ABC","10/8/2018",4711,"Support","Latin America","47542","1466",217,1,0
"870","Company_ABC","10/9/2018",1064,"Operations","United States","50142","1426",152,0,0
"871","Company_ABC","10/10/2018",2086,"Engineering","Latin America","78665","1443",183,1,0
"872","Company_ABC","10/11/2018",5099,"Marketing","Latin America","61584","1187",235,0,0
"873","Company_ABC","10/12/2018",5228,"Marketing","Europe","56148","1071",193,0,0
"874","Company_ABC","10/13/2018",6153,"IT","North America","31581","1183",259,0,0
"875","Company_ABC","10/14/2018",3992,"Sales","Latin America","39125","576",160,0,0
"876","Company_ABC","10/15/2018",6098,"Marketing","Latin America","19957","1492",168,1,0
"877","Company_ABC","10/16/2018",1688,"IT","Asia Pacific","54434","1296",152,0,0
"878","Company_ABC","10/17/2018",3864,NA,"Asia Pacific","50482","995",176,1,1
"879","Company_ABC","10/18/2018",2346,"IT","Europe","76694","505",178,1,1
"880","Company_ABC","10/19/2018",4754,"Sales","North America","45171","549",166,0,0
"881","Company_ABC","10/20/2018",4135,"Engineering","Latin America","36534","637",247,0,0
"882","Company_ABC","10/21/2018",3450,"Marketing","Asia Pacific","27723","n.a.",294,0,0
"883","Company_ABC","10/22/2018",4742,"Operations","Asia Pacific","29095","1229",103,1,0
"884","Company_ABC","10/23/2018",2356,"Support","Latin America",NA,"1226",298,0,0
"885","Company_ABC","10/24/2018",4318,"Human Resources","Europe","28326","879",193,0,0
"886","Company_ABC","10/25/2018",3526,"Finance","Europe","27948","1255",242,0,0
"887","Company_ABC","10/26/2018",4875,"Sales","North America","63584","1214",NA,1,1
"888","Company_ABC","10/27/2018",5161,"IT","Latin America","38990","n.a.",164,1,0
"889","Company_ABC","10/28/2018",1647,"Support","Europe","26503","879",225,1,0
"890","Company_ABC","10/29/2018",2254,"Engineering","Asia Pacific","31211","833",288,1,0
"891","Company_ABC","10/30/2018",6944,"Operations","Asia Pacific","76544","1039",198,1,0
"892","Company_ABC","10/31/2018",6649,"Engineering","North America","23306","1345",192,0,0
"893","Company_ABC","11/1/2018",2782,"Finance","Latin America","55410","n.a.",210,0,0
"894","Company_ABC","10/2/2018",4857,"Operations","Latin America","55527","733",248,0,0
"895","Company_ABC","10/3/2018",1182,"IT","Asia Pacific","14855","685",104,1,0
"896","Company_ABC","10/4/2018",6799,"Engineering","North America","32613","673",227,0,0
"897","Company_ABC","10/5/2018",1288,"Finance","Asia Pacific","33539","713",232,1,0
"898","Company_ABC","10/6/2018",6446,"Marketing","Latin America","69447","1471",188,0,0
"899","Company_ABC","10/7/2018",4446,"Sales","Asia","43894","1175",274,1,0
"900","Company_ABC","10/8/2018",2350,"Human Resources","Europe","38352","522",213,1,0
"901","Company_ABC","10/9/2018",5678,"Finance","Europe","52620","1440",178,0,0
"902","Company_ABC","10/10/2018",4179,"IT","North America",NA,"1273",278,0,0
"903","Company_ABC","10/11/2018",1910,"Human Resources","North America","64211","1134",274,0,0
"904","Company_ABC","10/12/2018",6723,"Support","North America","64189","855",255,0,0
"905","Company_ABC","10/13/2018",3999,"Support","Europe","39212","1451",219,1,0
"906","Company_ABC","10/14/2018",4243,"IT","Europe","22338","1356",224,0,0
"907","Company_ABC","10/15/2018",3368,"Finance","Latin America","10065","1456",277,0,0
"908","Company_ABC","10/16/2018",3564,"Operations","Europe","57787","968",110,0,0
"909","Company_ABC","10/17/2018",5300,"Support","Europe","28470","866",298,1,0
"910","Company_ABC","10/18/2018",NA,"IT","North America","77599","726",221,1,0
"911","Company_ABC","10/19/2018",2813,"Operations","Europe","77099","1160",209,0,0
"912","Company_ABC","10/20/2018",4386,"IT","Asia Pacific","62190","933",275,0,0
"913","Company_ABC","10/21/2018",2532,NA,"Europe",NA,"928",219,0,0
"914","Company_ABC","10/22/2018",2210,"Sales","Asia Pacific","55154","1166",149,0,0
"915","Company_ABC","10/23/2018",2771,"Finance","Asia Pacific","11179","1218",129,0,0
"916","Company_ABC","10/24/2018",4732,"Support","North America","37146","1174",174,1,0
"917","Company_ABC","10/25/2018",1569,"Human Resources","Latin America","27561","n.a.",195,0,0
"918","Company_ABC","10/26/2018",NA,"Marketing","Europe","36607","1458",251,0,0
"919","Company_ABC","10/27/2018",5867,"Marketing","Europe","47685","n.a.",233,1,0
"920","Company_ABC","10/28/2018",1297,"Support","Latin America","14952","1296",188,1,0
"921","Company_ABC","10/29/2018",1221,"IT","Europe","13819","1434",300,0,0
"922","Company_ABC","10/30/2018",6046,"Marketing","Europe","50182","896",230,0,0
"923","Company_ABC","10/31/2018",4374,"Marketing","Asia Pacific","22167","1151",206,0,0
"924","Company_ABC","11/1/2018",6567,"Engineering","Asia Pacific","74153","1378",285,1,0
"925","Company_ABC","10/2/2018",2173,"Finance","Asia Pacific","62253","730",113,0,0
"926","Company_ABC","10/3/2018",3615,"Engineering","Latin America","68698","1050",163,0,0
"927","Company_ABC","10/4/2018",4891,"Finance","Asia Pacific","56132","889",185,1,1
"928","Company_ABC","10/5/2018",5775,"Marketing","North America","17280","932",168,1,0
"929","Company_ABC","10/6/2018",6505,"Marketing","North America","69024","1345",110,1,1
"930","Company_ABC","10/7/2018",6201,"Engineering","North America","67421","1269",146,1,1
"931","Company_ABC","10/8/2018",6955,"Engineering","Asia Pacific","28801","855",250,0,0
"932","Company_ABC","10/9/2018",4657,"Operations","Europe","38965","1093",205,1,0
"933","Company_ABC","10/10/2018",1612,"Support","Europe","29894","1440",221,0,0
"934","Company_ABC","10/11/2018",1576,"Finance","Europe","19383","739",137,0,0
"935","Company_ABC","10/12/2018",1974,"Operate","Europe","50087","722",283,0,0
"936","Company_ABC","10/13/2018",6647,"Human Resources","Latin America","40501","571",106,1,0
"937","Company_ABC","10/14/2018",2887,"Sales","Asia Pacific",NA,"1459",270,0,0
"938","Company_ABC","10/15/2018",4386,"Operations","Latin America","68955","808",125,0,0
"939","Company_ABC","10/16/2018",1707,"Engineering","North America","69027","1074",204,0,0
"940","Company_ABC","10/17/2018",4696,"Marketing","North America","43291","1032",150,1,0
"941","Company_ABC","10/18/2018",3810,"Marketing","Europe","33560","986",167,1,0
"942","Company_ABC","10/19/2018",5378,"Sales","Asia Pacific","30863","1270",140,1,0
"943","Company_ABC","10/20/2018",4028,"Marketing","Europe","11496","764",234,0,0
"944","Company_ABC","10/21/2018",6647,"IT","Europe","46092","1292",121,0,0
"945","Company_ABC","10/22/2018",1454,"Marketing","Europe","24663","603",149,0,0
"946","Company_ABC","10/23/2018",4395,"IT","Asia Pacific","37750","1414",186,0,0
"947","Company_ABC","10/24/2018",6934,"Human Resources","Latin America","19474","833",109,0,0
"948","Company_ABC","10/25/2018",6321,"Sales","Latin America","18688","578",281,1,0
"949","Company_ABC","10/26/2018",6469,"Sales","Europe","65041","1056",133,1,1
"950","Company_ABC","10/27/2018",5170,"Sales","North America","52123","1355",129,1,1
"951","Company_ABC","10/28/2018",5767,"Marketing","Asia","14959","1395",244,0,0
"952","Company_ABC","10/29/2018",6322,"Engineering","Asia Pacific","71185","1312",181,1,1
"953","Company_ABC","10/30/2018",1449,"IT","Latin America","48611","1002",129,1,1
"954","Company_ABC","10/31/2018",5745,"Human Resources","Europe","34479","1407",297,1,0
"955","Company_ABC","11/1/2018",3085,"Marketing","Latin America","42704","791",144,1,0
"956","Company_ABC","10/2/2018",1809,"Sales","Europe",NA,"730",280,1,1
"957","Company_ABC","10/3/2018",1340,"Finance","Asia Pacific","27664","1283",225,0,0
"958","Company_ABC","10/4/2018",3400,"Sales","North America","79503","1346",240,1,0
"959","Company_ABC","10/5/2018",3207,"Marketing","North America","52551","757",266,1,0
"960","Company_ABC","10/6/2018",1917,"Marketing","Europe","58842","1309",187,0,0
"961","Company_ABC","10/7/2018",4383,"Operations","North America","40487","777",134,0,0
"962","Company_ABC","10/8/2018",2856,"Sales","Asia Pacific","12559","936",259,1,0
"963","Company_ABC","10/9/2018",2224,"Operations","Latin America","57176","834",299,0,0
"964","Company_ABC","10/10/2018",2276,"Human Resources","Latin America","45927","1005",220,0,0
"965","Company_ABC","10/11/2018",6302,"Finance","Asia Pacific","69848","1380",140,1,1
"966","Company_ABC","10/12/2018",4524,"Engineering","Asia Pacific","15724","1026",NA,0,0
"967","Company_ABC","10/13/2018",1737,"Marketing","Asia Pacific","78758","512",178,1,1
"968","Company_ABC","10/14/2018",5864,"Sales","Asia Pacific","60960","1367",170,0,0
"969","Company_ABC","10/15/2018",1103,"IT","Latin America","11648","1132",268,1,0
"970","Company_ABC","10/16/2018",4207,"Support","Asia","23435","1400",282,1,0
"971","Company_ABC","10/17/2018",6309,"Human Resources","North America","26209","870",100,0,0
"972","Company_ABC","10/18/2018",1797,"Engineering","Latin America","65452","799",119,0,0
"973","Company_ABC","10/19/2018",5846,"Human Resources","Asia Pacific","54691","1330",122,0,0
"974","Company_ABC","10/20/2018",1952,NA,"North America","79593","837",149,0,0
"975","Company_ABC","10/21/2018",3457,"Engineering","Europe",NA,"905",200,1,1
"976","Company_ABC","10/22/2018",3742,"Engineering","Asia Pacific","37582","600",125,0,0
"977","Company_ABC","10/23/2018",3432,"Human Resources","Europe","47558","n.a.",122,1,0
"978","Company_ABC","10/24/2018",5523,"Operations","North America","21752","1389",294,1,0
"979","Company_ABC","10/25/2018",2980,"Engineering","Europe","77319","n.a.",182,1,1
"980","Company_ABC","10/26/2018",2671,"Support","Europe","41149","659",253,1,0
"981","Company_ABC","10/27/2018",2251,"Human Resources","Asia Pacific","34325","656",265,0,0
"982","Company_ABC","10/28/2018",6613,"Sales","Latin America","72463","1059",189,1,1
"983","Company_ABC","10/29/2018",1281,"Operations","Asia","60306","1344",140,0,0
"984","Company_ABC","10/30/2018",2035,"IT","Latin America","73683","503",227,0,0
"985","Company_ABC","10/31/2018",3554,"Sales","Asia Pacific","49901","1232",124,1,1
"986","Company_ABC","11/1/2018",4540,NA,"Asia Pacific","69166","695",214,0,0
"987","Company_ABC","10/2/2018",2699,"Operations","Asia Pacific","29607","948",239,1,0
"988","Company_ABC","10/3/2018",5885,"Support","Latin America","33083","1465",187,0,0
